created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Nov 29 03:12:50 +0000 2023;1729699912978252144;"@yantinainggolan 👀  https://t.co/3H4mnZI6dx";0;1;0;0;qme;950632407530577920;1729699709768380888;WatchmenID;https://twitter.com/WatchmenID/status/1729699912978252144
Wed Nov 29 03:08:19 +0000 2023;1729698776518996009;"Napoleon tayang hari ini di bioskop!  Buat yang ngikutin karya-karyanya Ridley Scott (Gladiator, ALIEN, The Martian, Blade Runner, House of Gucci, dll dll) jangan sampai dilewatkan.  #NapoleonID https://t.co/cLGxGz2tum";9;7;17;91;in;950632407530577920;1729698776518996009;WatchmenID;https://twitter.com/WatchmenID/status/1729698776518996009
Wed Nov 29 02:44:10 +0000 2023;1729692698662088796;"@sourcreamjoe Bisa bagus juga.  Bisa aja kalo tetep tayang reguler malah ga banyak layar bioskop yang nayangin.";0;0;0;0;in;950632407530577920;1729689790692381144;WatchmenID;https://twitter.com/WatchmenID/status/1729692698662088796
Wed Nov 29 02:28:06 +0000 2023;1729688654858084815;"@NetflixID @Variety Source ⤵️  https://t.co/RxFeKw2Qyw";0;0;1;5;en;950632407530577920;1729688125369168103;WatchmenID;https://twitter.com/WatchmenID/status/1729688654858084815
Wed Nov 29 02:25:59 +0000 2023;1729688125369168103;"Film 24 Jam Bersama Gaspar akan langsung masuk ke @NetflixID, dijadwalkan rilis 14 Maret 2024.  Yap, film ini ga tayang secara reguler di bioskop Indonesia.  Source: @Variety https://t.co/jZU0S1mN2B";112;60;131;463;in;950632407530577920;1729688125369168103;WatchmenID;https://twitter.com/WatchmenID/status/1729688125369168103
Wed Nov 29 00:22:19 +0000 2023;1729657003830591657;"Ada yang nungguin BERLIN?  https://t.co/AoAT11Ayhn";21;31;66;299;in;950632407530577920;1729657003830591657;WatchmenID;https://twitter.com/WatchmenID/status/1729657003830591657
Tue Nov 28 16:34:17 +0000 2023;1729539219725705531;"@umayshhhhb sehat sehat min 💪";0;0;0;3;in;950632407530577920;1729514710809342429;WatchmenID;https://twitter.com/WatchmenID/status/1729539219725705531
Tue Nov 28 12:33:24 +0000 2023;1729478595943575998;"@____najwaaa @KlikFilm biasanya abis jaff kelar juga ilang.  coba tanya @JAFFJogja @KlikFilm";0;0;0;0;in;950632407530577920;1729441442505044283;WatchmenID;https://twitter.com/WatchmenID/status/1729478595943575998
Tue Nov 28 12:21:36 +0000 2023;1729475628414668865;"Nonton duluan Napoleon 🔥 https://t.co/XsFvX3fLXC";15;18;31;308;in;950632407530577920;1729475628414668865;WatchmenID;https://twitter.com/WatchmenID/status/1729475628414668865
Tue Nov 28 11:00:03 +0000 2023;1729455104020164701;"Geser ke 13 Desember 2023! https://t.co/GTd4txP9Qe";645;290;753;3556;in;950632407530577920;1729455104020164701;WatchmenID;https://twitter.com/WatchmenID/status/1729455104020164701
Tue Nov 28 10:05:46 +0000 2023;1729441442505044283;"Wkwkwk kayanya agak nanggung kalo cuma 3 hari.  Karena banyak banget sebagian film dari JAFF tahun ini yang bisa ditonton di @KlikFilm. Film panjang maupun film pendeknya 😂  ⬇️⬇️⬇️⬇️⬇️ https://t.co/MdJRl1tmM0";0;1;4;7;in;950632407530577920;1729441442505044283;WatchmenID;https://twitter.com/WatchmenID/status/1729441442505044283
Tue Nov 28 09:59:20 +0000 2023;1729439827106640271;"Judulnya Jaka Bhyasa vs Kuntilanak, film pendek ini juga ngisi segmen di "Emerging 2" nya @JAFFJogja.  Bersama film-film pendek lainnya, film ini bisa ditonton di @KlikFilm https://t.co/tmOvyeqG2F";1;0;2;6;in;950632407530577920;1729438976543785332;WatchmenID;https://twitter.com/WatchmenID/status/1729439827106640271
Tue Nov 28 09:55:58 +0000 2023;1729438976543785332;"baru kelar nonton, sampe bingung sendiri mau komen apaan wkwkwk  #JAFF18REVIEW https://t.co/mfpJ2cyiHB";4;1;1;43;in;950632407530577920;1729438976543785332;WatchmenID;https://twitter.com/WatchmenID/status/1729438976543785332
Tue Nov 28 09:51:49 +0000 2023;1729437934238204154;"Waves of Emotions masuk mengisi salah satu segmen di "Emerging 2" nya @JAFFJogja tahun ini.  Bersama film-film pendek lainnya, film ini bisa ditonton di @KlikFilm https://t.co/F2MxAdxlDW";2;0;2;28;in;950632407530577920;1729437122212528220;WatchmenID;https://twitter.com/WatchmenID/status/1729437934238204154
Tue Nov 28 09:48:35 +0000 2023;1729437122212528220;"Dwi Sasono main film pendek, durasinya 15 menit doang, tapi emosinya nyampe banget dari awal sampe akhir!  Udah tau arah cerita Waves of Emotions ini kaya gimana, tapi tetep dibikin kagum sekaligus bikin haru liat akting Dwi Sasono sebagai seorang nelayan di sini.  #JAFF18REVIEW https://t.co/EPhWeBwsJC";9;6;160;900;in;950632407530577920;1729437122212528220;WatchmenID;https://twitter.com/WatchmenID/status/1729437122212528220
Tue Nov 28 09:28:52 +0000 2023;1729432159054975188;"Pohon yang Tumbuh Jauh dari Buahnya atau judul internasionalnya Late B(l)oomer masuk mengisi salah satu segmen di "Emerging 2"-nya @JAFFJogja tahun ini.  Bersama film-film pendek lainnya, filmnya ini bisa ditonton di @KlikFilm ataupun di XXI Empire Jogja. https://t.co/lSut4DKo4U";0;0;3;29;in;950632407530577920;1729431235754430870;WatchmenID;https://twitter.com/WatchmenID/status/1729432159054975188
Tue Nov 28 09:25:12 +0000 2023;1729431235754430870;"Seorang anak merasa tidak nyaman dengan hobi ayahnya yang dianggap tidak layak dimiliki bapack bapack pada umumnya.  Lewat 15 menit durasinya film ini mampu memberi drama keluarga yg singkat tapi lucu. Suka cara film ini ngasih konklusi yang manis di akhir.  #JAFF18REVIEW https://t.co/bEwCVQIiQS";30;3;107;799;in;950632407530577920;1729431235754430870;WatchmenID;https://twitter.com/WatchmenID/status/1729431235754430870
Tue Nov 28 08:55:05 +0000 2023;1729423657485898066;"Tanggapan Buya Hamka perihal berlaku adil. https://t.co/hdjJeH3Qtr";11;12;68;212;in;950632407530577920;1729423657485898066;WatchmenID;https://twitter.com/WatchmenID/status/1729423657485898066
Tue Nov 28 08:39:19 +0000 2023;1729419687459705324;"tiba tiba komplotan nongol https://t.co/1TaiYAvsfr";110;50;218;1034;tl;950632407530577920;1729419687459705324;WatchmenID;https://twitter.com/WatchmenID/status/1729419687459705324
Tue Nov 28 08:35:35 +0000 2023;1729418748170489961;"@Cinefoxxid Aduh";0;0;0;8;in;950632407530577920;1729417506740396194;WatchmenID;https://twitter.com/WatchmenID/status/1729418748170489961
Tue Nov 28 07:17:46 +0000 2023;1729399164205994355;"Ini filmnya, film pendek yang bagus 👍🏼  https://t.co/Ohoy0pppil";0;0;0;2;in;950632407530577920;1729398565943067042;WatchmenID;https://twitter.com/WatchmenID/status/1729399164205994355
Tue Nov 28 07:15:23 +0000 2023;1729398565943067042;"Bising (2023) Dir: Amar Haikal  https://t.co/VG3s5vWIRZ";3;3;9;62;in;950632407530577920;1729398565943067042;WatchmenID;https://twitter.com/WatchmenID/status/1729398565943067042
Tue Nov 28 05:53:22 +0000 2023;1729377927715061994;"Kirain Reza Rahadian";0;0;3;27;in;950632407530577920;1729377927715061994;WatchmenID;https://twitter.com/WatchmenID/status/1729377927715061994
Tue Nov 28 05:48:58 +0000 2023;1729376819168911577;"Masterpiece  https://t.co/gRKqdwyXp0";185;143;1054;4268;pl;950632407530577920;1729376819168911577;WatchmenID;https://twitter.com/WatchmenID/status/1729376819168911577
Tue Nov 28 04:56:20 +0000 2023;1729363571866550602;"Pernah nonton episode "Be Right Back"-nya Black Mirror? Nah film ini ngasih vibe yang mirip-mirip.  "Ketika Berhenti di Sini" udah bisa ditonton di @NetflixID https://t.co/Arzp4DJ4kD";6;0;15;54;in;950632407530577920;1729363571866550602;WatchmenID;https://twitter.com/WatchmenID/status/1729363571866550602
Tue Nov 28 04:40:16 +0000 2023;1729359531585814794;"Yang ngerasa berat sama hari senin dan butuh asupan selingan komedi "Srimulat: Hidup Memang Komedi" masih tayang di bioskop.  Totalitas para castnya yang "Srimulat banget" + format filmnya yang cukup unik bikin film ini bisa mudah dinikmati tanpa harus nonton film pertamanya.… https://t.co/dLpYBqKV5m";0;0;4;26;in;950632407530577920;1729359531585814794;WatchmenID;https://twitter.com/WatchmenID/status/1729359531585814794
Tue Nov 28 04:23:07 +0000 2023;1729355213985988681;"Sambil nunggu gala premierenya "Hamka &amp  Siti Raham" yang mulai di 8 Desember, bisa dengerin soundtracknya dulu yang rilis duluan.  https://t.co/npVBR32yFA";0;0;0;2;in;950632407530577920;1729314680706122160;WatchmenID;https://twitter.com/WatchmenID/status/1729355213985988681
Tue Nov 28 04:14:00 +0000 2023;1729352920058270018;"@prillyyla ❤️❤️❤️❤️❤️";0;0;0;1;qme;950632407530577920;1729337558880882915;WatchmenID;https://twitter.com/WatchmenID/status/1729352920058270018
Tue Nov 28 02:58:48 +0000 2023;1729333995450868023;"@DMZZH iyaa baguss";0;0;0;0;in;950632407530577920;1729095364823961892;WatchmenID;https://twitter.com/WatchmenID/status/1729333995450868023
Tue Nov 28 02:58:31 +0000 2023;1729333922591617370;"@wwwWINNERrrr Bagi yang mau nonton, sayangnya (dan bagusnya) penayangan ke-2 di @JAFFJogja soldout.  Semoga SETAN ALAS secepatnya mendapatkan tanggal tayang di bioskop. Agar penonton bisa merasakan  serunya sensasi menonton film ini!";0;0;1;8;in;950632407530577920;1729329220395123154;WatchmenID;https://twitter.com/WatchmenID/status/1729333922591617370
Tue Nov 28 02:44:37 +0000 2023;1729330427087958097;"Para pemerannya mampu berperan dengan baik mengingat konteks kenaifan karakter-karakter dalam film ini.   It seemed off, but then it didn’t.   Shoutout to @wwwWINNERrrr sbg Amir yg tak disangka paling menarik perhatian! 👏👏👏 https://t.co/q54g9bNckg";2;1;1;4;in;950632407530577920;1729329220395123154;WatchmenID;https://twitter.com/WatchmenID/status/1729330427087958097
Tue Nov 28 02:41:33 +0000 2023;1729329652597174527;"SETAN ALAS adalah sebuah lompatan yang jauh bagi Yusron Fuadi sebagai seorang sutradara.   Konsep narasinya yg masih ambisius lebih mudah diterima dlm film ini dan dapat dieksekusi dgn baik. Nilai produksi pun jauh lebih matang dari film pertamanya. https://t.co/WIIfaRO8rj";0;1;1;7;in;950632407530577920;1729329220395123154;WatchmenID;https://twitter.com/WatchmenID/status/1729329652597174527
Tue Nov 28 02:39:50 +0000 2023;1729329220395123154;"SETAN ALAS is a mind-blowing horror banger from the director of TENGKORAK.  Yusron Fuadi mempunyai byk akal dlm “meneror” penontonnya. Kecintaan pada Horror terlihat dr permainan usil pada trope-trope usang yg mampu menggelitik.   It’s very fun and messy in best possible way!… https://t.co/0SbQ9a7NNx";14;6;60;288;in;950632407530577920;1729329220395123154;WatchmenID;https://twitter.com/WatchmenID/status/1729329220395123154
Tue Nov 28 02:26:38 +0000 2023;1729325901324992737;"pernah cerita di sini juga  https://t.co/lsvEhdszz9";13;3;51;459;in;950632407530577920;1729303225067765840;WatchmenID;https://twitter.com/WatchmenID/status/1729325901324992737
Tue Nov 28 02:23:44 +0000 2023;1729325171558027472;"Memanggil fans Joaquin Phoenix Napoleon akan tayang mulai besok!  #NapoleonID https://t.co/WDsXV1hH12";46;30;64;346;tl;950632407530577920;1729325171558027472;WatchmenID;https://twitter.com/WatchmenID/status/1729325171558027472
Tue Nov 28 02:11:16 +0000 2023;1729322030674452992;"@djaycoholyc tapi dulu aku suka termehek mehek mz";0;0;0;0;in;950632407530577920;1729317882029576204;WatchmenID;https://twitter.com/WatchmenID/status/1729322030674452992
Tue Nov 28 02:02:46 +0000 2023;1729319891856150928;"ga jadi 29 november btw~";85;152;91;706;in;950632407530577920;1729319891856150928;WatchmenID;https://twitter.com/WatchmenID/status/1729319891856150928
Tue Nov 28 01:47:39 +0000 2023;1729316089283387398;"@mosidik yang mana wkwk";0;3;0;1;in;950632407530577920;1729303225067765840;WatchmenID;https://twitter.com/WatchmenID/status/1729316089283387398
Tue Nov 28 01:42:49 +0000 2023;1729314874394845603;"@ZABRONNN ah iya mapp typo namanya jg masihypagi 🙏🏻";0;0;0;1;in;950632407530577920;1729313494837891152;WatchmenID;https://twitter.com/WatchmenID/status/1729314874394845603
Tue Nov 28 01:42:03 +0000 2023;1729314680706122160;"Gala premiere Hamka &amp  Siti Raham di 30 Kota.  Kota kalian salah satunya gak? https://t.co/c8jRKZR5qY";2;5;1;20;in;950632407530577920;1729314680706122160;WatchmenID;https://twitter.com/WatchmenID/status/1729314680706122160
Tue Nov 28 01:40:56 +0000 2023;1729314400102928443;"@Watchmewhip99 agak takut kalo terlalu nyata";0;0;0;2;in;950632407530577920;1729313494837891152;WatchmenID;https://twitter.com/WatchmenID/status/1729314400102928443
Tue Nov 28 01:37:20 +0000 2023;1729313494837891152;"Saup saup terdengar  RCTI OKEEEEEEEEEEEEE";6;40;279;1201;in;950632407530577920;1729313494837891152;WatchmenID;https://twitter.com/WatchmenID/status/1729313494837891152
Tue Nov 28 00:56:32 +0000 2023;1729303225067765840;"akting Prilly emang bagusss  https://t.co/pqRnoPKCag";163;103;475;3836;in;950632407530577920;1729303225067765840;WatchmenID;https://twitter.com/WatchmenID/status/1729303225067765840
Mon Nov 27 03:56:59 +0000 2023;1728986247597818283;"kraP cissaruJ   https://t.co/fnIS2wGE2A";27;48;130;664;in;950632407530577920;1728986247597818283;WatchmenID;https://twitter.com/WatchmenID/status/1728986247597818283
Mon Nov 27 03:25:08 +0000 2023;1728978234073866326;"Voice acting master class with Steven Yeun ❤️  https://t.co/YhKrkgz98M";18;17;93;532;en;950632407530577920;1728978234073866326;WatchmenID;https://twitter.com/WatchmenID/status/1728978234073866326
Mon Nov 27 02:39:35 +0000 2023;1728966771452019179;"Syarat dan ketentuan lomba bisa cek di bawah⤵️ https://t.co/mJVMqDZmNN";0;1;0;1;in;950632407530577920;1728966746210775120;WatchmenID;https://twitter.com/WatchmenID/status/1728966771452019179
Mon Nov 27 02:39:29 +0000 2023;1728966746210775120;"Kabar Gembira Buat Kalian Para Pecinta Film! 😍  Pendaftaran Batch 3 lomba Ulas Film Nasional masih dibuka nih! Cepetan daftar sekarang juga!  Untuk info lebih lanjut, bisa langsung cek instagram dan websitenya ya!  Instagram: @/lomba_ulasfilm Web: https://t.co/nfDwdOz1Br https://t.co/KtwBgbsLkb";0;2;5;7;in;950632407530577920;1728966746210775120;WatchmenID;https://twitter.com/WatchmenID/status/1728966746210775120
Mon Nov 27 02:26:16 +0000 2023;1728963417678151690;"SINEMADWARA!  Yuk cobain nuansa baru nonton di bioskop pertama di Bandung dari para sineas lokal dengan dihadirkan performance menarik!  Penasaran? Info lebih lanjut cek langsung ke IG-nya [@]sinemadwara!  Beli tiketnya di sini ⤵️ https://t.co/ZNiiwwQglf https://t.co/boYaT0QimX";0;0;5;7;in;950632407530577920;1728963417678151690;WatchmenID;https://twitter.com/WatchmenID/status/1728963417678151690
Mon Nov 27 01:19:04 +0000 2023;1728946509121835502;"@djaycoholyc galak amad";0;1;0;0;in;950632407530577920;1728938879099826630;WatchmenID;https://twitter.com/WatchmenID/status/1728946509121835502
Mon Nov 27 00:20:00 +0000 2023;1728931642621022571;"domain expansion  https://t.co/JMpuz4GsCO";296;169;1719;5610;en;950632407530577920;1728931642621022571;WatchmenID;https://twitter.com/WatchmenID/status/1728931642621022571
