created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Jan 29 10:00:11 +0000 2024;1751908087605399930;"Yang jelas pengen tau kelanjutan cerita, ngelihat reaksi Lee Ganghyun ngehadepin kelakuan Jin Isoo, serta kelakuan badut banyak duidnya Jin Isoo.  Hadir setiap Jumat dan Sabtu di @DisneyPlusID https://t.co/fxOwQO3wd3";0;0;5;58;in;950632407530577920;1751906965964624368;WatchmenID;https://twitter.com/WatchmenID/status/1751908087605399930
Mon Jan 29 09:59:37 +0000 2024;1751907944743215475;"Sesuai dengan genre yang diusung Crime and Comedy Drama, dua episode pertama memberikan adegan maupun dialog yang bikin ketawa cekikikan.  Tontonan yang sepertinya tidak perlu mikir untuk menikmatinya. Walaupun openingnya bikin waswas sih. https://t.co/x9M2G9ryFI";1;1;3;43;in;950632407530577920;1751906965964624368;WatchmenID;https://twitter.com/WatchmenID/status/1751907944743215475
Mon Jan 29 09:58:35 +0000 2024;1751907686520877378;"Flex X Cop bercerita tentang Jin Isoo (Ahn Bohyun) yang merupakan anak bungsu dari salah satu Chaebol.   Karena suatu dan lain hal, untuk mendomplang image Ayahnya dan kepolisian, dirinya diangkat menjadi anggota kepolisian, membantu Lee Ganghyun (Park Jihyun) memecahkan kasus. https://t.co/1B0lgIgyPp";1;1;3;56;in;950632407530577920;1751906965964624368;WatchmenID;https://twitter.com/WatchmenID/status/1751907686520877378
Mon Jan 29 09:55:44 +0000 2024;1751906965964624368;"Pernah ga sih kepikiran lagi bosan ngapa-ngapain dan jadinya gatau hidup ini gatau mau dibawa kemana?  Jin Isoo juga ngerasain hal ini. Cuma, karena dia anak Chaebol jadi dia punya duid dan punya kuasa, apa aja dia lakukan sampai akhirnya dicap sebagai troublemaker.  Kelakuan… https://t.co/HwwOjo2zlL";74;41;205;1707;in;950632407530577920;1751906965964624368;WatchmenID;https://twitter.com/WatchmenID/status/1751906965964624368
Mon Jan 29 09:20:00 +0000 2024;1751897972647068042;"Film ini merupakan salah satu dari banyak line-up Short Films di pagelaran My French Film Festival 2024.  Kalo butuh asupan film berdurasi singkat yang feelnya cukup intense, UNDERDOG boleh banget kalian coba!  Bisa ditonton di @KlikFIlm lengkap dengan subtitle Indonesia. https://t.co/0TwLBkCubl";0;0;5;21;in;950632407530577920;1751896630549499927;WatchmenID;https://twitter.com/WatchmenID/status/1751897972647068042
Mon Jan 29 09:18:31 +0000 2024;1751897601400869221;"Dalam durasinya yang singkat film ini mampu menjelaskan kisah karakter utama dengan sangat baik.   Pun konflik yang terjadi mampu didelivery dengan begitu apik, efeknya? bikin kita yang nonton ikutan degdegan ngikutin nasib akhir sang kurir online ini akan seperti apa 😱 https://t.co/ymXtlAwgaj";0;1;0;9;in;950632407530577920;1751896630549499927;WatchmenID;https://twitter.com/WatchmenID/status/1751897601400869221
Mon Jan 29 09:16:48 +0000 2024;1751897167562940667;"Film berdurasi 21 menit ini berkisah tentang seorang pemuda bernama Mirko yang bekerja sebagai kurir online.   Hari itu dia terpaksa harus kejar setoran untuk bisa bayar tunggakan apartemennya, deadlinenya kurang dari 12 jam. https://t.co/PYkkBVrKC0";0;1;0;8;in;950632407530577920;1751896630549499927;WatchmenID;https://twitter.com/WatchmenID/status/1751897167562940667
Mon Jan 29 09:14:40 +0000 2024;1751896630549499927;"Kalian tipe orang yang sering banget menggunakan jasa kurir online? Kalo iya, film pendek ini cocok untuk kalian tandain sekaligus kalian tonton.  Lewat durasinya yang cukup singkat UNDERDOG berhasil menghadirkan DRAMA 1 MALAM kehidupan kurir online dengan begitu intense! https://t.co/eChGxPk2dE";1;2;54;440;in;950632407530577920;1751896630549499927;WatchmenID;https://twitter.com/WatchmenID/status/1751896630549499927
Mon Jan 29 07:44:45 +0000 2024;1751874002245812580;"First look "Badarawuhi di Desa Penari"  Apapun yang terjadi, apapun komentar terhadap filmnya-- seperti pendahulunya, film ini bakal tembus jutaan penonton.  Sampai jumpa lebaran 2024  https://t.co/ZesKXkHDdx";33;38;69;262;in;950632407530577920;1751874002245812580;WatchmenID;https://twitter.com/WatchmenID/status/1751874002245812580
Mon Jan 29 05:29:18 +0000 2024;1751839916718497909;"Siang https://t.co/7r8u502Tn3";12;24;14;104;in;950632407530577920;1751839916718497909;WatchmenID;https://twitter.com/WatchmenID/status/1751839916718497909
Mon Jan 29 03:01:12 +0000 2024;1751802645235532062;"@UIPMoviesID Selamat  @antnprakarsa @socrataste  @soramimirock  @rahmimimi @davidwijaya09 @etakariesa @edy_jian @marveleary @alun017 @pagubaaa   masing-masing dapet 2 tiket ke screening "Argylle" tunggu dm dari kami yaa 😼";0;9;2;7;in;950632407530577920;1751061338296869154;WatchmenID;https://twitter.com/WatchmenID/status/1751802645235532062
Mon Jan 29 02:51:41 +0000 2024;1751800249537253382;"Ma Dong-seok akan kembali di The Roundup: Punishment. Masih belum capek kan liat doi gebuk-gebukin penjahat?  Dijadwalkan tayang tahun ini. https://t.co/nwUHAiAlxj";6;13;27;134;in;950632407530577920;1751800249537253382;WatchmenID;https://twitter.com/WatchmenID/status/1751800249537253382
Mon Jan 29 01:20:11 +0000 2024;1751777226398499153;"Nggak juga kok.  Cuma buat sinefil yang ngeh beberapa referensi yang dimasukin di filmnya bakal bikin filmnya lebih spesial 👌";0;0;2;15;in;950632407530577920;1751777226398499153;WatchmenID;https://twitter.com/WatchmenID/status/1751777226398499153
Mon Jan 29 00:14:49 +0000 2024;1751760774304047246;"hy https://t.co/RXCycBV04U";26;25;16;136;und;950632407530577920;1751760774304047246;WatchmenID;https://twitter.com/WatchmenID/status/1751760774304047246
Sun Jan 28 23:10:13 +0000 2024;1751744516879794385;"DESPICABLE ME 4!  https://t.co/nBp4O0MS6D";66;27;242;759;es;950632407530577920;1751744516879794385;WatchmenID;https://twitter.com/WatchmenID/status/1751744516879794385
Sun Jan 28 15:58:54 +0000 2024;1751635971530256494;"Dilan Wo Ai Ni 1983 Segera https://t.co/WX4avyKdjp";2528;1169;434;5997;in;950632407530577920;1751635971530256494;WatchmenID;https://twitter.com/WatchmenID/status/1751635971530256494
Sun Jan 28 09:39:40 +0000 2024;1751540536195084648;"...maksudnya ngomongin boruto";0;0;0;2;in;950632407530577920;1751538390980538539;WatchmenID;https://twitter.com/WatchmenID/status/1751540536195084648
Sun Jan 28 09:31:09 +0000 2024;1751538390980538539;"ngomongin naruto tapi bukan   Sc: https://t.co/g8G5yR21JJ https://t.co/EaAs0b7Omb";23;19;97;193;in;950632407530577920;1751538390980538539;WatchmenID;https://twitter.com/WatchmenID/status/1751538390980538539
Sun Jan 28 02:34:37 +0000 2024;1751433567522206051;"Final Destination dong";37;151;385;1446;en;950632407530577920;1751433567522206051;WatchmenID;https://twitter.com/WatchmenID/status/1751433567522206051
Sun Jan 28 01:09:45 +0000 2024;1751412211342524859;"yang mau ikutan screening “argylle” masih ditungguin sampe hari ini 👇🏻";0;3;2;10;in;950632407530577920;1751412211342524859;WatchmenID;https://twitter.com/WatchmenID/status/1751412211342524859
Sat Jan 27 23:26:17 +0000 2024;1751386172256043211;"Selamat pa.. https://t.co/qsLaDYykIu";21;24;14;113;in;950632407530577920;1751386172256043211;WatchmenID;https://twitter.com/WatchmenID/status/1751386172256043211
Sat Jan 27 16:39:07 +0000 2024;1751283706785100181;"Kalian berasal dari negara mana?  Cobain di ⬇️ https://t.co/zo40MAUB91 https://t.co/snrACwA6QZ";41;30;31;53;in;950632407530577920;1751283706785100181;WatchmenID;https://twitter.com/WatchmenID/status/1751283706785100181
Sat Jan 27 15:09:42 +0000 2024;1751261203450786017;"halo, siapa aja nih yang udah dibikin sedih gara-gara nonton presentasi powerpoint? https://t.co/eXoXqc22Vc";71;52;38;268;in;950632407530577920;1751261203450786017;WatchmenID;https://twitter.com/WatchmenID/status/1751261203450786017
Sat Jan 27 12:28:38 +0000 2024;1751220669113864456;"Mari menonton Gundam Seed Freedom!  Movie dari salah satu franchise anime Gundam paling populer yang juga paling sinetron. https://t.co/44P54saprU";34;30;34;150;in;950632407530577920;1751220669113864456;WatchmenID;https://twitter.com/WatchmenID/status/1751220669113864456
Sat Jan 27 10:23:50 +0000 2024;1751189261951606979;"Kalau mau mampir ke youtube-nya mereka bisa klik link di bawah  Kalau lupa scene aslinya kayak gimana, bisa rewatch lagi Marvel Studios’ Echo di @DisneyPlusID 😁  https://t.co/uVXKCC1OAj";0;0;4;12;in;950632407530577920;1751188278412513299;WatchmenID;https://twitter.com/WatchmenID/status/1751189261951606979
Sat Jan 27 10:19:55 +0000 2024;1751188278412513299;"Trailer #Echo by Mindplace  Kocak dan niat ini di-remake dengan kearifan lokal. Kang ice cream jadi abang-abang cilok bandung, mana itu Kingpin versi pake cincin batu akik mirip banget pas lagi marah 😂  ngeliat versi fanmade, scene mana yg paling mirip? 😂 https://t.co/nspvO8oCK7";11;7;74;210;in;950632407530577920;1751188278412513299;WatchmenID;https://twitter.com/WatchmenID/status/1751188278412513299
Sat Jan 27 10:07:53 +0000 2024;1751185251056194022;"Halo selawat sore, sudahkah? https://t.co/npSHi7cqAA";45;62;18;140;in;950632407530577920;1751185251056194022;WatchmenID;https://twitter.com/WatchmenID/status/1751185251056194022
Sat Jan 27 09:27:20 +0000 2024;1751175046373224578;"Here we go, ini lah cast dari film Dilan Wo Ai Ni 1983  Filmnya sendiri akan kembali disutradarai oleh Fajar Bustomi https://t.co/YIzJ1gBQpO";3;4;8;88;in;950632407530577920;1751168191295049764;WatchmenID;https://twitter.com/WatchmenID/status/1751175046373224578
Sat Jan 27 09:14:32 +0000 2024;1751171823256150139;"Dilan (M. Adhiyat) dan Mei Lien (Malea Emma) https://t.co/7ceMD17PtI";5;3;5;87;in;950632407530577920;1751168191295049764;WatchmenID;https://twitter.com/WatchmenID/status/1751171823256150139
Sat Jan 27 09:00:06 +0000 2024;1751168191295049764;"Dilan Wo Ai Ni 1983  Timeline-nya waktu Dilan umur 11 tahun  Salah satu castnya ada @S_AshelJKT48 jadi kakaknya Dilan 🫶🏻 Bunda masih tetap sama diperankan oleh Ira Wibowo  diliat dari posternya, keliatan ga yg jadi Dilan versi SD siapa? 😁 https://t.co/36g8iZo7m6";126;87;327;2983;in;950632407530577920;1751168191295049764;WatchmenID;https://twitter.com/WatchmenID/status/1751168191295049764
Sat Jan 27 07:07:25 +0000 2024;1751139831764402213;"Tira - episode 7 is out now! meluncur ke @DisneyPlusID 🐉 https://t.co/LGAYEvD1AE";2;1;6;22;en;950632407530577920;1751139831764402213;WatchmenID;https://twitter.com/WatchmenID/status/1751139831764402213
Sat Jan 27 03:55:50 +0000 2024;1751091618768458055;"Serial “A Shop For Killers” tayang setiap Rabu di @DisneyPlusID Setiap minggunya bakal rilis 2 episode Can’t wait for Episode 5 &amp  6! https://t.co/o7XofUxZZb";3;0;8;29;in;950632407530577920;1751088655954043052;WatchmenID;https://twitter.com/WatchmenID/status/1751091618768458055
Sat Jan 27 03:55:01 +0000 2024;1751091412555428232;"Yang gini-gini nih bikin tebak-tebakan kayak gimana episode 5 &amp  6 besok, bakal ngasih kejutan apalagi. Masih banyak misteri yang belum diungkap. Alasan kenapa Jeong Jinman dan keluarganya diincar, siapa Bale, kenapa Jian juga harus mati. Rapi banget sih bikin penonton asumsi sana… https://t.co/VVEKERXeba";4;1;7;16;in;950632407530577920;1751088655954043052;WatchmenID;https://twitter.com/WatchmenID/status/1751091412555428232
Sat Jan 27 03:53:22 +0000 2024;1751091000326664308;"Salah satu yang bikin excited minggu lalu adalah kemunculan Yannie Kim! Meskipun yaa cuma sepersekian detik doanggg hahahaha tetep aja ngerasa wow btw ini kali kedua Yannie Kim berada di satu judul bersama Lee Dongwook. https://t.co/yesv34dHVF";1;2;5;19;in;950632407530577920;1751088655954043052;WatchmenID;https://twitter.com/WatchmenID/status/1751091000326664308
Sat Jan 27 03:51:16 +0000 2024;1751090472205132019;"Pengembangan karakter dari episode 1 ke episode 4 ciamik banget. Cukup kaget dengan 2 karakter ini di episode 3 &amp  4: Minhye (Geum Hannah), Jeongmin (Park Jibin).  ga lupa kemunculan karakter yang diperanin Lee Taeyoung dan Kim Min, unik banget.  Yang jelas Jeongmin ini semacam… https://t.co/dFFY3HIb7f";2;3;7;16;in;950632407530577920;1751088655954043052;WatchmenID;https://twitter.com/WatchmenID/status/1751090472205132019
Sat Jan 27 03:48:35 +0000 2024;1751089796938969405;"Apa boleh ada paman se-cool ini?  Inget yang Jinman bilang waktu Jian kesandung pagar di episode awal? Di episode 3-4 jadi makin ngerti apa yang Jinman lakuin ke Jian. Cara Jinman membantu Jian menghadapi trauma atau caranya ngetrigger Jian untuk mendapatkan apa yang sebenarnya… https://t.co/qJNV3C6L9p";1;1;8;17;in;950632407530577920;1751088655954043052;WatchmenID;https://twitter.com/WatchmenID/status/1751089796938969405
Sat Jan 27 03:47:19 +0000 2024;1751089478188560717;"Flashback yang berhasil membuat emosi naik turun. Ketika lagi adegan action, tension yang diberikan bikin mata melek didukung dengan backsound yang pas banget. Selalu berasa ada moment calm before the storm. Begitu memasuki adegan-adegan yang slow, jadi ngerasa serial ini… https://t.co/nlmO2NA3vG";1;3;8;23;in;950632407530577920;1751088655954043052;WatchmenID;https://twitter.com/WatchmenID/status/1751089478188560717
Sat Jan 27 03:46:06 +0000 2024;1751089171727528250;"#AShopForKillers bercerita tentang hidup Jeong Jian (diperankan oleh Kim Hyejun) setelah pamannya Jeong Jinman (diperankan Lee Dongwook) meninggal, Jian dikejer-kejer penjahat yang mau membunuhnya.  Serial ini ngasih porsi flashback lumayan padat. Nampaknya flashback adalah cara… https://t.co/cQNmU1pqmM";6;5;19;100;in;950632407530577920;1751088655954043052;WatchmenID;https://twitter.com/WatchmenID/status/1751089171727528250
Sat Jan 27 03:44:03 +0000 2024;1751088655954043052;"#AShopForKillers Apa yang udah kita tebak tebak pas episode 1-2, seketika buyar asumsinya ketika nonton episode 3-4  Ga cuma action dar der dor aja tapi kita juga dibuat ikut tegang sekaligus berpikir dengan setiap pergerakannya Jeong Jian yang dipengaruhi oleh nasihat-nasihat… https://t.co/OfaPaP6FFp";56;20;160;887;in;950632407530577920;1751088655954043052;WatchmenID;https://twitter.com/WatchmenID/status/1751088655954043052
Sat Jan 27 02:00:25 +0000 2024;1751062573758480493;"Buat yang ikutan pastikan kalian bisa hadir ke acaranya ya! 10 pemenang masing-masing mendapatkan 2 tiket Screening “Argylle”  “Argylle” tayang di bioskop mulai tanggal 31 Januari 2024 https://t.co/7An8y5uW1J";0;2;4;18;in;950632407530577920;1751061338296869154;WatchmenID;https://twitter.com/WatchmenID/status/1751062573758480493
Sat Jan 27 01:55:30 +0000 2024;1751061338296869154;"Giveaway Screening “Argylle” 🗓️Selasa, 30 Januari 2024 📍XXI Plaza Indonesia 🕠Registrasi jam 18:00   Caranya: Reply tweet ini dengan karakter dari film Argyle yang paling bikin penasaran serta alasan kenapa pengen ikut ke screening film “Argylle”, GO! https://t.co/bm3d3gebS9";13;89;31;144;in;950632407530577920;1751061338296869154;WatchmenID;https://twitter.com/WatchmenID/status/1751061338296869154
Sat Jan 27 00:10:41 +0000 2024;1751034957320061382;"Confirmed 7 Februari di Indonesia! https://t.co/eRK8AIHlnZ";620;210;833;2347;in;950632407530577920;1751034957320061382;WatchmenID;https://twitter.com/WatchmenID/status/1751034957320061382
Sat Jan 27 00:07:58 +0000 2024;1751034273904365815;"Selamat pagi https://t.co/WE2s6BJaCA";11;13;10;105;in;950632407530577920;1751034273904365815;WatchmenID;https://twitter.com/WatchmenID/status/1751034273904365815
Sat Jan 27 00:06:21 +0000 2024;1751033870190092389;"Jaan Wick   🔥🔥🔥🔥🔥 https://t.co/jADcOlAZ4c";0;4;12;59;nl;950632407530577920;1751033870190092389;WatchmenID;https://twitter.com/WatchmenID/status/1751033870190092389
Fri Jan 26 17:11:28 +0000 2024;1750929460269097335;"didn't see that coming 😭  https://t.co/yXK3EUyTTy";0;2;1;10;en;950632407530577920;1750920726557941965;WatchmenID;https://twitter.com/WatchmenID/status/1750929460269097335
Fri Jan 26 16:39:22 +0000 2024;1750921379476803878;"Ini trailernya bagus banget!  Premisnya simpel, visualnya asik, koreo actionnya terlihat keren. DEV PATEL gile juga.  https://t.co/RHNS2oMZBq";11;1;19;73;in;950632407530577920;1750920726557941965;WatchmenID;https://twitter.com/WatchmenID/status/1750921379476803878
Fri Jan 26 16:36:46 +0000 2024;1750920726557941965;"MONKEY MAN  Debut penyutradaraan super menarik dari DEV PATEL. Pertama jadi sutradara langsung bikin film action, dan diproduseri oleh JORDAN PEELE 🤯  Trailernya sudah rilis, full action, ada bumbu komedi dan vibenya John Wick banget! https://t.co/ujWMQFYSfw";27;21;105;730;in;950632407530577920;1750920726557941965;WatchmenID;https://twitter.com/WatchmenID/status/1750920726557941965
Fri Jan 26 12:33:51 +0000 2024;1750859593050419312;"Official still Siksa Kubur Dir: Joko Anwar https://t.co/wkTnwC9d0T";24;28;76;511;in;950632407530577920;1750859593050419312;WatchmenID;https://twitter.com/WatchmenID/status/1750859593050419312
Fri Jan 26 11:16:43 +0000 2024;1750840183682175204;"kereta tujuan kemana nih 🚊 https://t.co/gBKY3K50ZA";2;9;10;60;in;950632407530577920;1750840183682175204;WatchmenID;https://twitter.com/WatchmenID/status/1750840183682175204
Fri Jan 26 10:48:27 +0000 2024;1750833069312090579;"Halo selamat sore. https://t.co/1JPp42SNF7";18;18;16;105;in;950632407530577920;1750833069312090579;WatchmenID;https://twitter.com/WatchmenID/status/1750833069312090579
Fri Jan 26 09:29:04 +0000 2024;1750813091045187876;"@kevinchoc Hati-hati kepalanya kedinginan";0;0;0;0;in;950632407530577920;1750480211572072493;WatchmenID;https://twitter.com/WatchmenID/status/1750813091045187876
Fri Jan 26 09:24:50 +0000 2024;1750812025926889898;"WKKWKWKWKWKWKWKKWKWKWKW DIEDIT DUA DUANYA";0;6;10;106;in;950632407530577920;1750812025926889898;WatchmenID;https://twitter.com/WatchmenID/status/1750812025926889898
Fri Jan 26 07:44:00 +0000 2024;1750786650106708356;"Alienoid: Return to The Future (2024) Rating: Taksiiii / 10 https://t.co/KpQn60Rni0";9;2;6;27;en;950632407530577920;1750780331039617051;WatchmenID;https://twitter.com/WatchmenID/status/1750786650106708356
Fri Jan 26 07:42:16 +0000 2024;1750786214884721014;"Meski agak lama ya panasnya, Alienoid Part 2: Return to The Future menurut kami adalah sajian film action yang solid.  Keabsurdannya yang di luar nalar, dan actionnya yang fantastis, kami rasa film ini bakalan sayang banget untuk dilewatkan! https://t.co/fL3lvyGSbN";0;1;0;14;in;950632407530577920;1750780331039617051;WatchmenID;https://twitter.com/WatchmenID/status/1750786214884721014
Fri Jan 26 07:40:02 +0000 2024;1750785653200306306;"@primevideoid @CGV_ID Namun kemunculan karakter-karakter baru ini sayangnya bikin alur filmnya jadi ngulang-ngulang, dan sedikit bikin bosen. Filmnya tu kaya jadi lama banget panasnya.  Untungnya ada duet Tante Yum Jung-Ah dan Om Jo Woo-jin sebagai duo penyihir yang membantu memecah kebosanan ini.… https://t.co/daO6OGhUbL";6;1;0;9;in;950632407530577920;1750780331039617051;WatchmenID;https://twitter.com/WatchmenID/status/1750785653200306306
Fri Jan 26 07:36:30 +0000 2024;1750784765991731439;"FYI, film pertamanya bisa ditonton di @primevideoid, atau coba cek aplikasi CGV kalian, cek apakah bioskop di kota kalian nayangin film pertamanya lagi.  Karena @CGV_ID lagi ngadain event buat nayangin beberapa film lama mereka, salah satunya Alienoid Part 1. https://t.co/MR5Im3GOMk";2;2;2;19;in;950632407530577920;1750780331039617051;WatchmenID;https://twitter.com/WatchmenID/status/1750784765991731439
Fri Jan 26 07:31:52 +0000 2024;1750783597311926503;"Jadi agak wajib sih buat nonton film pertamanya dulu untuk sepenuhnya merasakan keabsurdan dan keseruan cerita yang disajikan. Karena world buildingnya tu ribet banget, dan filmnya pun memang didesign patah 2.  Jadi rasanya mustahil sih bisa ngerti tanpa nonton filmnya yang… https://t.co/J9JvFh8rVv";1;1;2;12;in;950632407530577920;1750780331039617051;WatchmenID;https://twitter.com/WatchmenID/status/1750783597311926503
Fri Jan 26 07:30:10 +0000 2024;1750783170541445536;"Alienoid part 2 memperkenalkan banyak karakter baru, yang nantinya akan menjadi kunci penting untuk persiapan melawan final boss.  Kemunculan mereka membuka banyak rahasia dari film sebelumnya, sambil menampar kita dengan plot twist plot twist yang bombastis. https://t.co/cYXbBSZn62";0;1;0;14;in;950632407530577920;1750780331039617051;WatchmenID;https://twitter.com/WatchmenID/status/1750783170541445536
Fri Jan 26 07:29:18 +0000 2024;1750782953406537779;"Porsi action yang mengasyikkan ini juga tentunya didukung set yang cakep banget.  Apalagi pas setting masa lalunya, dan adegan keretanya. Epic bangettttt! https://t.co/HnFrhh3hew";0;1;0;10;in;950632407530577920;1750780331039617051;WatchmenID;https://twitter.com/WatchmenID/status/1750782953406537779
Fri Jan 26 07:27:29 +0000 2024;1750782494356754692;"Performa jajaran castnya beneran ga kaleng-kaleng sih.  Ryu Jun-yeol, Kim Tae-ri, Jin Seon Kyu, Lee Hanee sampe Abang Kim Woo Bin, tampil prima mempamerkan koreografi pertarungan yang sengit banget.  Tapi Abang Kim Woo Bin di sini dikit banget T-T haduuuuh pengen lebih banyak… https://t.co/nXaBHODv4R";2;1;1;21;in;950632407530577920;1750780331039617051;WatchmenID;https://twitter.com/WatchmenID/status/1750782494356754692
Fri Jan 26 07:25:06 +0000 2024;1750781896496443591;"Memang ga salah sih film ini langsung ngeclaim predikat 'Film Action Blockbuster Korea Tahun Ini!', meskipun 2024 baru saja dimulai. Karena memang porsi aksinya segede ituuuu 🤣  Asli sih seru banget ya mana aksinya tu nyampur-nyampur antara bela diri yang bisa terbang-terbang,… https://t.co/fZWM3CFZ9m";4;1;4;40;in;950632407530577920;1750780331039617051;WatchmenID;https://twitter.com/WatchmenID/status/1750781896496443591
Fri Jan 26 07:21:44 +0000 2024;1750781049599320536;"Penantian panjang ini untungnya tydack sia-sia ya bund.  Alienoid: Return To The Future kembali menghiasi bioskop dengan cerita yang tak kalah absurd dan bombastis.   https://t.co/8Iob63SUwC";3;1;4;28;in;950632407530577920;1750780331039617051;WatchmenID;https://twitter.com/WatchmenID/status/1750781049599320536
Fri Jan 26 07:21:24 +0000 2024;1750780964891242557;"Setelah nyaris 2 tahun, akhirnya release juga ini CD 2 Petualangan Ean Mencari Bilah Ilahi :')))))) https://t.co/qOt08GCLY8";2;1;1;16;in;950632407530577920;1750780331039617051;WatchmenID;https://twitter.com/WatchmenID/status/1750780964891242557
Fri Jan 26 07:18:53 +0000 2024;1750780331039617051;"Oke berikut review kami untuk Alienoid: Return to The Future (2024)  #wmidreview https://t.co/0qbh9aFIrv";52;26;117;583;in;950632407530577920;1750780331039617051;WatchmenID;https://twitter.com/WatchmenID/status/1750780331039617051
Fri Jan 26 05:36:13 +0000 2024;1750754494424752454;"Hari Pertama Pemukiman Setan!  60rb++ orang sudah.... (isi sendiri)  https://t.co/yonVMyCvny";4;6;5;19;in;950632407530577920;1750754494424752454;WatchmenID;https://twitter.com/WatchmenID/status/1750754494424752454
Fri Jan 26 05:20:05 +0000 2024;1750750435764535695;"Pemukiman Setan (2024) Rating: Bacot / 10 https://t.co/tJkTERSn6L";1;6;5;8;in;950632407530577920;1750740781038772255;WatchmenID;https://twitter.com/WatchmenID/status/1750750435764535695
Fri Jan 26 05:19:48 +0000 2024;1750750363895091510;"Akhir kata, terlepas dari kekurangannya Pemukiman Setan adalah film horror yg tak hanya bikin ngilu tetapi juga penuh aksi dan sangat menyenangkan untuk diikuti.   Sedikit info, ada 1 mid credit scene yang lumayan "menarik" https://t.co/T0KJWT5Kq3";0;2;4;6;in;950632407530577920;1750740781038772255;WatchmenID;https://twitter.com/WatchmenID/status/1750750363895091510
